"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","weekNum","hourOfDay","monday","tuesday","wednesday","thursday","friday","saturday","sunday","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs","NumEntriesInInt"
"May 28, 2018  8:00 PM",11,21,0.75,13,7.75,1,14.5,159.5,4,4,14,8,20,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,4
"May 29, 2018  6:00 PM",48,16,1.5,120.5,20.5,2,17.4,835.2,5,3,13,8,18,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 29, 2018  8:00 PM",1,30,0.75,43.75,11.5,2,17.4,17.4,5,3,13,8,20,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,4
"May 30, 2018  5:00 PM",57,29,0,49,11.3333333333333,3,15.2,866.4,6,2,12,9,17,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"May 30, 2018  8:00 PM",15,34,1,60,14,3,15.2,228,6,2,12,9,20,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"May 31, 2018  6:00 PM",46,4,1,69,75.5,4,38.8,1784.8,7,1,11,9,18,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 31, 2018  8:00 PM",0,10,0.666666666666667,0,14.3333333333333,4,38.8,0,7,1,11,9,20,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"Jun 3, 2018  6:00 PM",28,8,1,35.5,20,0,14.5,406,2,4,8,9,18,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Jun 3, 2018  8:00 PM",1,7,0.5,0,9,0,14.5,14.5,2,4,8,9,20,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Jun 4, 2018  6:00 PM",40,20,1.5,54.5,21.5,1,17.5,700,3,3,7,9,18,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Jun 4, 2018  8:00 PM",15,30,1,20,9,1,17.5,262.5,3,3,7,9,20,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"Jun 5, 2018  6:00 PM",41,7,1.5,66,23,2,22.5,922.5,4,2,6,9,18,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Jun 5, 2018  8:00 PM",0,22,1.33333333333333,0,14.6666666666667,2,22.5,0,4,2,6,9,20,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"Jun 6, 2018  5:00 PM",47,16,0,79.6666666666667,16,3,19.75,928.25,5,1,5,10,17,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"Jun 6, 2018  8:00 PM",9,32,1.33333333333333,24.3333333333333,10.3333333333333,3,19.75,177.75,5,1,5,10,20,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"Jun 7, 2018  6:00 PM",29,10,1,106.5,26.5,4,21,609,6,0,4,10,18,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Jun 7, 2018  8:00 PM",0,6,0.5,0,15.5,4,21,0,6,0,4,10,20,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,2
